2023-11-17,10
2023-11-18,71
2023-11-19,29
2023-11-20,71
2023-11-21,48
2023-11-22,70
2023-11-23,99
2023-11-24,52
2023-11-25,16
2023-11-26,73
2023-11-27,57
2023-11-28,13
2023-11-29,41
2023-11-30,26
2023-12-01,01
2023-12-02,85
2023-12-03,16
2023-12-04,94
2023-12-05,21
2023-12-06,78
2023-12-07,27
2023-12-08,23
2023-12-09,57
2023-12-10,60
2023-12-11,38
2023-12-12,70
2023-12-13,06
2023-12-14,45
2023-12-15,04
2023-12-16,25
2023-12-17,57
2023-12-18,32
2023-12-19,77
2023-12-20,78
2023-12-21,85
2023-12-22,11
2023-12-23,16
2023-12-24,43
2023-12-25,25
2023-12-26,36
2023-12-27,17
2023-12-28,31
2023-12-29,20
2023-12-30,80
2023-12-31,58
2024-01-01,32
2024-01-02,56
2024-01-03,95
2024-01-04,40
2024-01-05,67
2024-01-06,94
2024-01-07,18
2024-01-08,89
2024-01-09,77
2024-01-10,32
2024-01-11,85
2024-01-12,13
2024-01-13,86
2024-01-14,38
2024-01-15,61
2024-01-16,39
2024-01-17,53
2024-01-18,98
2024-01-19,09
2024-01-20,64
2024-01-21,19
2024-01-22,10
2024-01-23,41
2024-01-24,61
2024-01-25,75
2024-01-26,47
2024-01-27,79
2024-01-28,74
2024-01-29,46
2024-01-30,24
2024-01-31,66
2024-02-01,44
2024-02-02,74
2024-02-03,89
2024-02-04,00
2024-02-05,76
2024-02-06,67
2024-02-07,84
2024-02-08,52
2024-02-13,00
2024-02-14,70
2024-02-15,31
2024-02-16,64
2024-02-17,94
2024-02-18,03
2024-02-19,01
2024-02-20,06
2024-02-21,37
2024-02-22,88
2024-02-23,53
2024-02-24,33
2024-02-25,45
2024-02-26,34
2024-02-27,09
2024-02-28,45
2024-02-29,48
2024-03-01,61
2024-03-02,33
2024-03-03,32
2024-03-04,35
2024-03-05,22
2024-03-06,39
2024-03-07,47
2024-03-08,07
2024-03-09,41
2024-03-10,52
2024-03-11,33
2024-03-12,12
2024-03-13,53
2024-03-14,69
2024-03-15,34
2024-03-16,67
2024-03-17,99
2024-03-18,23
2024-03-19,36
2024-03-20,44
2024-03-21,66
2024-03-22,71
2024-03-23,82
2024-03-24,74
2024-03-25,42
2024-03-26,19
2024-03-27,45
2024-03-28,79
2024-03-29,69
2024-03-30,35
2024-03-31,09
2024-04-01,52
2024-04-02,09
2024-04-03,64
2024-04-04,89
2024-04-05,66
2024-04-06,12
2024-04-07,74
2024-04-08,47
2024-04-09,10
2024-04-10,38
2024-04-11,56
2024-04-12,73
2024-04-13,49
2024-04-14,96
2024-04-15,69
2024-04-16,50
2024-04-17,89
2024-04-18,04
2024-04-19,92
2024-04-20,79
2024-04-21,80
2024-04-22,25
2024-04-23,81
2024-04-24,52
2024-04-25,94
2024-04-26,20
2024-04-27,42
2024-04-28,96
2024-04-29,77
2024-04-30,24
2024-05-01,31
2024-05-02,67
2024-05-03,57
2024-05-04,69
2024-05-05,83
2024-05-06,61
2024-05-07,17
2024-05-08,95
2024-05-09,25
2024-05-10,36
2024-05-11,76
2024-05-12,05
2024-05-13,96
2024-05-14,80
2024-05-15,26
2024-05-16,34
2024-05-17,68
2024-05-18,22
2024-05-19,78
2024-05-20,66
2024-05-21,00
2024-05-22,97
2024-05-23,82
2024-05-24,98
2024-05-25,43
2024-05-26,98
2024-05-27,78
2024-05-28,90
2024-05-29,31
2024-05-30,32
2024-05-31,02
2024-06-01,12
2024-06-02,70
2024-06-03,24
2024-06-04,27
2024-06-05,56
2024-06-06,88
2024-06-07,51
2024-06-08,33
2024-06-09,26
2024-06-10,65
2024-06-11,09
2024-06-12,55
2024-06-13,26
2024-06-14,87
2024-06-15,69
2024-06-16,97
2024-06-17,02
2024-06-18,90
2024-06-19,67
2024-06-20,39
2024-06-21,96
2024-06-22,62
2024-06-23,01
2024-06-24,50
2024-06-25,82
2024-06-26,32
2024-06-27,99
2024-06-28,68
2024-06-29,49
2024-06-30,29
2024-07-01,18
2024-07-02,20
2024-07-03,89
2024-07-04,13
2024-07-05,35
2024-07-06,03
2024-07-07,73
2024-07-08,57
2024-07-09,66
2024-07-10,94
2024-07-11,23
2024-07-12,19
2024-07-13,60
2024-07-14,07
2024-07-15,30
2024-07-16,96
2024-07-17,59
2024-07-18,59
2024-07-19,77
2024-07-20,82
2024-07-21,90
2024-07-22,96
2024-07-23,64
2024-07-24,55
2024-07-25,97
2024-07-26,13
2024-07-27,41
2024-07-28,89
2024-07-29,71
2024-07-30,94
2024-07-31,64
2024-08-01,53
2024-08-02,12
2024-08-03,40
2024-08-04,86
2024-08-05,39
2024-08-06,82
2024-08-07,70
2024-08-08,82
2024-08-09,42
2024-08-10,08
2024-08-11,80
2024-08-12,25
2024-08-13,22
2024-08-14,09
2024-08-15,46
2024-08-16,27
2024-08-17,06
2024-08-18,24
2024-08-19,25
2024-08-20,43
2024-08-21,48
2024-08-22,17
2024-08-23,65
2024-08-24,26
2024-08-25,74
2024-08-26,26
2024-08-27,80
2024-08-28,23
2024-08-29,42
2024-08-30,96
2024-08-31,14
2024-09-01,25
2024-09-02,98
2024-09-03,11
2024-09-04,35
2024-09-05,99
2024-09-06,42
2024-09-07,64
2024-09-08,09
2024-09-09,51
2024-09-10,94
2024-09-11,97
2024-09-12,59
2024-09-13,28
2024-09-14,32
2024-09-15,38
2024-09-16,99
2024-09-17,35
2024-09-18,97
2024-09-19,98
2024-09-20,57
2024-09-21,17
2024-09-22,89
2024-09-23,18
2024-09-24,45
2024-09-25,86
2024-09-26,27
2024-09-27,18
2024-09-28,19
2024-09-29,86
2024-09-30,40
2024-10-01,79
2024-10-02,63
2024-10-03,94
2024-10-04,04
2024-10-05,83
2024-10-06,58
2024-10-07,49
2024-10-08,80
2024-10-09,19
2024-10-10,51
2024-10-11,36
2024-10-12,63
2024-10-13,64
2024-10-14,03
2024-10-15,79
2024-10-16,55
2024-10-17,09
2024-10-18,72
2024-10-19,30
2024-10-20,51
2024-10-21,03
2024-10-22,39
2024-10-23,41
2024-10-24,15
2024-10-25,12
2024-10-26,97
2024-10-27,19
2024-10-28,27
2024-10-29,58
2024-10-30,97
2024-10-31,65
2024-11-01,93
2024-11-02,77
2024-11-03,75
2024-11-04,74
2024-11-05,26
2024-11-06,46
2024-11-07,13
2024-11-08,43
2024-11-09,13
2024-11-10,67
2024-11-11,08
2024-11-12,96
2024-11-13,76
2024-11-14,80
2024-11-15,31
2024-11-16,92
2024-11-17,05
2024-11-18,93
2024-11-19,13
2024-11-20,34
2024-11-21,57
2024-11-22,81
2024-11-23,20
2024-11-24,30
2024-11-25,80
2024-11-26,64
2024-11-27,65
2024-11-28,30
2024-11-29,76
2024-11-30,76
2024-12-01,35
2024-12-02,62
2024-12-03,46
2024-12-04,86
2024-12-05,00
2024-12-06,51
2024-12-07,74
2024-12-08,56
2024-12-09,48
2024-12-10,60
2024-12-11,17
2024-12-12,32
2024-12-13,68
2024-12-14,78
2024-12-15,50
2024-12-16,29
2024-12-17,73
2024-12-18,00
2024-12-19,32
2024-12-20,43
2024-12-21,15
2024-12-22,18
2024-12-23,29
2024-12-24,44
2024-12-25,62
2024-12-26,60
2024-12-27,44
2024-12-28,65
2024-12-29,03
2024-12-30,71
2024-12-31,27
2025-01-01,62
2025-01-02,04
2025-01-03,06
2025-01-04,01
2025-01-05,51
2025-01-06,08
2025-01-07,87
2025-01-08,15
2025-01-09,29
2025-01-10,19
2025-01-11,95
2025-01-12,52
2025-01-13,75
2025-01-14,17
2025-01-15,82
2025-01-16,33
2025-01-17,56
2025-01-18,58
2025-01-19,92
2025-01-20,50
2025-01-21,69
2025-01-22,11
2025-01-23,23
2025-01-24,50
2025-01-25,07
2025-01-26,46
2025-01-27,09
2025-02-01,64
2025-02-02,17
2025-02-03,86
2025-02-04,01
2025-02-05,47
2025-02-06,17
2025-02-07,68
2025-02-08,28
2025-02-09,15
2025-02-10,86
2025-02-11,78
2025-02-12,32
2025-02-13,58
2025-02-14,90
2025-02-15,55
2025-02-16,38
2025-02-17,98
2025-02-18,80
2025-02-19,21
2025-02-20,48
2025-02-21,59
2025-02-22,04
2025-02-23,60
2025-02-24,66
2025-02-25,70
2025-02-26,33
2025-02-27,28
2025-02-28,21
2025-03-01,83
2025-03-02,65
2025-03-03,75
2025-03-04,53
2025-03-05,97
2025-03-06,77
2025-03-07,72
2025-03-08,89
2025-03-09,18
2025-03-10,61
2025-03-11,35
2025-03-12,38
2025-03-13,81
2025-03-14,69
2025-03-15,04
2025-03-16,50
2025-03-17,73
2025-03-18,30
2025-03-19,63
2025-03-20,25
2025-03-21,36
2025-03-22,11
2025-03-23,13
2025-03-24,88
2025-03-25,09
2025-03-26,18
2025-03-27,60
2025-03-28,12
2025-03-29,61
2025-03-30,16
2025-03-31,15
2025-04-01,71
2025-04-02,33
2025-04-03,96
2025-04-04,09
2025-04-05,87
2025-04-06,79
2025-04-07,65
2025-04-08,84
2025-04-09,59
2025-04-10,47
2025-04-11,50
2025-04-12,50
2025-04-13,60
2025-04-14,35
2025-04-15,08
2025-04-16,09
2025-04-17,23
2025-04-18,92
2025-04-19,08
2025-04-20,92
2025-04-21,06
2025-04-22,09
2025-04-23,29
2025-04-24,14
2025-04-25,77
2025-04-26,97
2025-04-27,68
2025-04-28,40
2025-04-29,58
2025-04-30,78
2025-05-01,31
2025-05-02,24
2025-05-03,99
2025-05-04,66
2025-05-05,13
2025-05-06,24
2025-05-07,94
2025-05-08,02
2025-05-09,09
2025-05-10,22
2025-05-11,77
2025-05-12,40
2025-05-13,09
2025-05-14,30
2025-05-15,68
2025-05-16,87
2025-05-17,36
2025-05-18,63
2025-05-19,32
2025-05-20,57
2025-05-21,18
2025-05-22,05
2025-05-23,58
2025-05-24,64
2025-05-25,35
2025-05-26,68
2025-05-27,35
2025-05-28,34
2025-05-29,01
2025-05-30,76
2025-05-31,85
2025-06-01,39
2025-06-02,68
2025-06-03,94
2025-06-04,21
2025-06-05,62
2025-06-06,92
2025-06-07,42
2025-06-08,90
2025-06-09,88
2025-06-10,39
2025-06-11,57
2025-06-12,49
2025-06-13,02
2025-06-14,44
2025-06-15,99
2025-06-16,56
2025-06-17,24
2025-06-18,82
2025-06-19,88
2025-06-20,06
2025-06-21,03
2025-06-22,01
2025-06-23,57
2025-06-24,34
2025-06-25,36
2025-06-26,03
2025-06-27,62
2025-06-28,94
2025-06-29,68
2025-06-30,07
2025-07-01,18
2025-07-02,44
2025-07-03,69
2025-07-04,15
2025-07-05,12
2025-07-06,05
2025-07-07,56
2025-07-08,79
2025-07-09,59
2025-07-10,40
2025-07-11,11
2025-07-12,62
2025-07-13,56
2025-07-14,80
2025-07-15,55
2025-07-16,21
2025-07-17,00
2025-07-18,00
2025-07-19,06
2025-07-20,45
2025-07-21,81
2025-07-22,22
2025-07-23,21
2025-07-24,19
2025-07-25,76
2025-07-26,70
2025-07-27,68
2025-07-28,73
2025-07-29,25
2025-07-30,19
2025-07-31,54
2025-08-01,02
2025-08-02,85
2025-08-03,06
2025-08-04,97
2025-08-05,77
2025-08-06,70
2025-08-07,30
2025-08-08,49
2025-08-09,92
2025-08-10,35
2025-08-11,71
2025-08-12,75
2025-08-13,21
2025-08-14,16
2025-08-15,77
2025-08-16,94
2025-08-17,91
2025-08-18,45
2025-08-19,50
2025-08-20,34
2025-08-21,27
2025-08-22,34
2025-08-23,22
2025-08-24,57
2025-08-25,93
2025-08-26,44
2025-08-27,52
2025-08-28,92
2025-08-29,12
2025-08-30,30
2025-08-31,39
2025-09-01,35
2025-09-02,79
2025-09-03,33
2025-09-04,43
2025-09-05,78
2025-09-06,93
2025-09-07,37
2025-09-08,93
2025-09-09,60
2025-09-10,31
2025-09-11,17
2025-09-12,86
2025-09-13,01
2025-09-14,07
2025-09-15,46
2025-09-16,05
2025-09-17,05
2025-09-18,50
2025-09-19,46
2025-09-20,90
2025-09-21,71
2025-09-22,61
2025-09-23,88
2025-09-24,59
2025-09-25,63
2025-09-26,23
2025-09-27,19
2025-09-28,06
2025-09-29,50
2025-09-30,36
2025-10-01,83
2025-10-02,47
2025-10-03,09
2025-10-04,05
2025-10-05,45
2025-10-06,21
2025-10-07,25
2025-10-08,33
2025-10-09,65
2025-10-10,40
2025-10-11,43
2025-10-12,52
2025-10-13,08
2025-10-14,24
2025-10-15,28
2025-10-16,62
2025-10-17,79
2025-10-18,79
2025-10-19,66
2025-10-20,72
2025-10-21,81
2025-10-22,74
2025-10-23,83
2025-10-24,64
2025-10-25,62
2025-10-26,10
2025-10-27,83
2025-10-28,08
2025-10-29,73
2025-10-30,88
2025-10-31,01
2025-11-01,92
2025-11-02,67
2025-11-03,95
2025-11-04,86
2025-11-05,43
2025-11-06,02
2025-11-07,14
2025-11-08,14
2025-11-09,79
2025-11-10,92
2025-11-11,76
2025-11-12,54
2025-11-13,50
2025-11-14,20
2025-11-15,79
2025-11-16,21
2025-11-17,55
2025-11-18,53
2025-11-19,70
2025-11-20,33
2025-11-21,43
2025-11-22,03
2025-11-23,04
2025-11-24,39
2025-11-25,38
2025-11-26,97
2025-11-27,27
2025-11-28,34
2025-11-29,90
2025-11-30,88
2025-12-01,12
2025-12-02,86
2025-12-03,38
2025-12-04,29
2025-12-05,35
2025-12-06,26
2025-12-07,26
2025-12-08,92
2025-12-09,08
2025-12-10,52
2025-12-11,68
